state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,churn_binary,unique_id,total_charges,account_length_group_years,yrr_group
NJ,85,510,false,false,0,232.1,130,39.46,150.7,75,12.81,253.9,77,11.43,13,3,3.51,0,false,0,5f71cd25-8f70-401c-86ff-a7a60c1c79af,67.210000000000008,4-8,$60.00 - $79.99
DE,114,415,false,true,31,222.8,98,37.88,180.5,105,15.34,151.3,101,6.81,13,4,3.51,0,false,0,717f1dc1-8f0f-43b2-8e4f-eb23b0b85381,63.54,8-12,$60.00 - $79.99
DC,63,408,false,false,0,83,64,14.11,177,106,15.05,245.7,89,11.06,13,3,3.51,0,false,0,8ca86946-a73e-4ad4-972c-cd8994255ba0,43.73,4-8,$40.00 - $59.99
MT,73,415,false,false,0,160.1,110,27.22,213.3,72,18.13,174.1,72,7.83,13,4,3.51,0,false,0,2ba93298-2c75-44f6-bf09-68f2e7a59565,56.689999999999991,4-8,$40.00 - $59.99
PA,104,415,false,false,0,186.8,102,31.76,176.3,114,14.99,222.2,84,10,13,3,3.51,0,false,0,e8a3cfbd-8b79-4941-856e-16cf80d17496,60.26,8-12,$60.00 - $79.99
ND,51,510,false,false,0,227.2,89,38.62,194.4,106,16.52,243.4,126,10.95,14.9,2,4.02,0,false,0,b63cf32c-20c9-43d9-8cb6-dc5397c9e148,70.11,4-8,$60.00 - $79.99
WY,113,408,false,false,0,158.4,107,26.93,142.2,104,12.09,174.7,108,7.86,14.9,2,4.02,0,false,0,14ce4c10-c0e9-4abb-bf61-5d9a73a28867,50.899999999999991,8-12,$40.00 - $59.99
OH,83,415,false,false,0,337.4,120,57.36,227.4,116,19.33,153.9,114,6.93,15.8,7,4.27,0,true,1,1a91bcff-b8dd-4c34-abd2-e64bf2b48516,87.89,4-8,$80.00 - $99.99
MA,97,408,false,false,0,217.6,81,36.99,320.5,51,27.24,150.7,110,6.78,4.2,3,1.13,0,false,0,a79032ee-d712-4701-9508-6930aa67b441,72.14,8-12,$60.00 - $79.99
NC,127,415,false,true,25,82.2,95,13.97,163.3,109,13.88,264.9,104,11.92,5.1,6,1.38,0,false,0,f6d9a8f3-d725-4324-ba53-573c122def31,41.150000000000006,8-12,$40.00 - $59.99
DC,126,415,false,false,0,161.4,110,27.44,220.6,125,18.75,249.2,78,11.21,5.1,2,1.38,0,false,0,90d9d16b-a03a-4c53-ae94-10008cd52733,58.78,8-12,$40.00 - $59.99
UT,195,415,false,false,0,63.2,108,10.74,220.2,88,18.72,184,99,8.28,5.1,3,1.38,0,false,0,d1308b77-5db0-451f-b746-145f9586d0ed,39.120000000000005,16-20,$20.00 - $39.99
OH,110,415,false,true,37,227.9,80,38.74,101.9,141,8.66,188.1,110,8.46,5.1,6,1.38,0,false,0,d6c3c433-9641-4c1b-a9a8-a463bab3e697,57.240000000000009,8-12,$40.00 - $59.99
UT,93,415,false,false,0,174.1,127,29.6,176.8,73,15.03,240,111,10.8,10.7,3,2.89,0,false,0,f6b6d352-1c79-444b-8c49-dd3f53b921ed,58.320000000000007,4-8,$40.00 - $59.99
NY,209,415,false,false,0,153.7,105,26.13,188.6,87,16.03,200.8,95,9.04,10.7,2,2.89,0,false,0,ba0e6011-2bc1-492b-aef9-5e282368e913,54.089999999999996,16-20,$40.00 - $59.99
WY,215,510,false,false,0,83.6,148,14.21,120.9,91,10.28,226.6,110,10.2,10.7,9,2.89,0,false,0,3d73ee09-d8fa-4ecf-a40c-5ccf86a1667f,37.58,16-20,$20.00 - $39.99
KY,122,415,false,false,0,128.9,136,21.91,244.4,133,20.77,148.7,133,6.69,10.7,5,2.89,0,false,0,60436af1-e86e-4cda-a2be-6fa4b43cdf6f,52.26,8-12,$40.00 - $59.99
RI,87,510,true,false,0,134.2,80,22.81,165,71,14.03,173.1,102,7.79,10.7,5,2.89,0,false,0,67bc78d4-24cd-4055-a75a-56006e89a5ce,47.519999999999996,4-8,$40.00 - $59.99
OR,149,415,false,false,0,114.5,103,19.47,228.8,100,19.45,135.8,74,6.11,10.7,3,2.89,0,false,0,97723e30-7825-48af-a782-7d6db41db2cc,47.92,12-16,$40.00 - $59.99
PA,128,408,true,false,0,245.2,112,41.68,101.5,101,8.63,152.3,116,6.85,10.7,5,2.89,0,false,0,3b13a34b-f1c4-4545-a6cc-5ccfe80d61a8,60.050000000000004,8-12,$60.00 - $79.99
NC,43,415,false,false,0,165.8,96,28.19,132,105,11.22,323.2,62,14.54,10.7,6,2.89,0,false,0,1291bc3f-1c32-4a29-8d69-c8a769d94f22,56.84,0-4,$40.00 - $59.99
VA,44,408,false,false,0,204.6,117,34.78,205.2,94,17.44,164.6,84,7.41,10.7,5,2.89,0,false,0,2e3c96df-0b91-443e-b477-d5c0a16fcc56,62.519999999999996,0-4,$60.00 - $79.99
MO,126,510,false,false,0,150.8,105,25.64,157.1,85,13.35,210,102,9.45,10.7,3,2.89,0,false,0,2a4e0f3f-8700-410b-858d-8fce7d777f89,51.33,8-12,$40.00 - $59.99
WV,121,415,false,false,0,103.3,110,17.56,129.1,82,10.97,167.1,113,7.52,10.7,3,2.89,0,false,0,c1ef5d41-47fc-437b-a499-f2dc130be2c9,38.94,8-12,$20.00 - $39.99
AZ,158,510,false,false,0,205.2,97,34.88,240.6,77,20.45,79.7,108,3.59,14.4,12,3.89,0,false,0,22110496-73d0-48d7-89ec-0b0bfdbd222a,62.81,12-16,$60.00 - $79.99
OK,154,415,true,false,0,145.9,69,24.8,208.2,141,17.7,180.9,106,8.14,14.4,10,3.89,0,true,1,613cf710-8b00-4948-b7af-36fb6259e450,54.53,12-16,$40.00 - $59.99
VT,217,510,false,false,0,99.7,74,16.95,183.1,97,15.56,220.3,73,9.91,14.4,4,3.89,0,false,0,afd954cf-4732-4b90-b037-23038132b3b6,46.31,16-20,$40.00 - $59.99
WY,141,408,false,false,0,301.4,87,51.24,269.2,111,22.88,148.6,95,6.69,14.4,5,3.89,0,true,1,4fea9cdb-b14a-477a-afcb-af22c95e5a9c,84.7,8-12,$80.00 - $99.99
MS,76,408,false,false,0,193,82,32.81,200.8,109,17.07,135.9,79,6.12,14.4,3,3.89,0,false,0,bd90f48d-ecc5-43e6-8963-73514ffa6253,59.89,4-8,$40.00 - $59.99
NC,126,415,false,false,0,103.7,93,17.63,127,107,10.8,329.3,66,14.82,14.4,1,3.89,0,false,0,e1a4d65e-b9fe-4df2-9a22-32326e348da5,47.14,8-12,$40.00 - $59.99
HI,128,510,false,true,28,115.4,96,19.62,185.4,94,15.76,209.3,69,9.42,17.7,4,4.78,0,false,0,d5f17457-a09c-46e7-a4da-664d6997ee41,49.580000000000005,8-12,$40.00 - $59.99
SC,99,510,true,true,39,126.8,94,21.56,293.6,115,24.96,174.1,91,7.83,8.4,4,2.27,0,false,0,e74f2ffa-f09a-4dc7-964f-4883b9b34cad,56.62,8-12,$40.00 - $59.99
MA,111,415,false,false,0,284.4,89,48.35,157,113,13.35,242.8,91,10.93,8.4,8,2.27,0,true,1,f6f2e32b-8385-484f-8dfa-a0d722c7bf88,74.899999999999991,8-12,$60.00 - $79.99
GA,76,408,false,false,0,203.6,61,34.61,161.7,127,13.74,175.9,97,7.92,8.4,3,2.27,0,false,0,58d05fc2-8c2b-4cb0-ab2e-8a1be5f35b3f,58.540000000000006,4-8,$40.00 - $59.99
MA,58,415,false,true,30,178.1,111,30.28,236.7,109,20.12,264,118,11.88,8.4,2,2.27,0,false,0,63f21cd3-7e36-46b1-9910-208d2f73bd75,64.550000000000011,4-8,$60.00 - $79.99
PA,167,415,true,false,0,181.2,122,30.8,262.5,77,22.31,214,88,9.63,8.4,4,2.27,0,false,0,b6d47bc5-3387-4619-9d1e-7ea297053f23,65.01,12-16,$60.00 - $79.99
WY,157,415,true,false,0,180.4,123,30.67,194,98,16.49,227.3,88,10.23,8.4,5,2.27,0,false,0,4c180ac7-3f6d-414f-89e9-6a8dbbe79a76,59.660000000000004,12-16,$40.00 - $59.99
NH,37,415,false,false,0,206,89,35.02,186,88,15.81,307.1,86,13.82,8.4,11,2.27,0,false,0,11438e9d-7244-444b-91ed-3f09ba24798d,66.92,0-4,$60.00 - $79.99
VA,78,415,true,true,20,252.8,102,42.98,217.6,105,18.5,107.3,93,4.83,11.2,3,3.02,0,false,0,e59f35c4-1fde-4467-bfb3-8e89870e1f73,69.33,4-8,$60.00 - $79.99
VA,139,415,true,false,0,161.5,121,27.46,192.9,137,16.4,168.3,96,7.57,11.2,13,3.02,0,false,0,c9008698-3c23-4591-9abe-5ac8b47a3179,54.45,8-12,$40.00 - $59.99
AL,132,408,false,false,0,222.4,85,37.81,165.4,76,14.06,208.4,97,9.38,11.2,4,3.02,0,false,0,4f9b4255-e112-4c83-beaa-d8eafc797b45,64.27000000000001,8-12,$60.00 - $79.99
AZ,106,408,false,false,0,273.8,120,46.55,149.3,104,12.69,193.9,127,8.73,11.2,3,3.02,0,false,0,4aafe4cb-85d3-4e08-a8e1-323a3d13fcfc,70.99,8-12,$60.00 - $79.99
AL,111,510,false,false,0,176.4,62,29.99,201,124,17.09,150.4,138,6.77,11.2,2,3.02,0,false,0,b3a4ffd7-168d-44bb-88e8-88ac7a698094,56.87,8-12,$40.00 - $59.99
RI,155,408,true,false,0,163.1,94,27.73,291.7,108,24.79,96.4,111,4.34,11.2,3,3.02,0,false,0,4b2f8036-f159-4b86-be24-a6ce282f2b5e,59.88,12-16,$40.00 - $59.99
VT,57,415,false,false,0,169.6,96,28.83,234.7,112,19.95,285.4,83,12.84,11.2,4,3.02,0,false,0,f0c831af-bfa5-4caa-a1f4-9f2b11c23186,64.64,4-8,$60.00 - $79.99
UT,66,415,false,false,0,192.4,98,32.71,187,93,15.9,132.9,82,5.98,11.2,1,3.02,0,false,0,d78c201f-e1d1-49c9-b017-d192e5bd1248,57.610000000000007,4-8,$40.00 - $59.99
HI,87,408,false,true,28,143.5,106,24.4,223.5,147,19,175.4,69,7.89,11.2,5,3.02,0,false,0,68fd7639-7a91-459f-80b7-f783c3fd80d8,54.31,4-8,$40.00 - $59.99
AL,100,415,false,false,0,160.3,138,27.25,221.3,92,18.81,150.4,120,6.77,11.2,2,3.02,0,false,0,324ac4c0-5061-4132-9ac4-83b1f5364329,55.85,8-12,$40.00 - $59.99
SC,92,510,false,false,0,183.7,103,31.23,270.6,97,23,132.9,104,5.98,11.2,2,3.02,0,false,0,d29beae9-f1e5-4a5e-8a4e-e78af02824ab,63.230000000000011,4-8,$60.00 - $79.99
KY,112,415,false,false,0,170.5,113,28.99,193.2,129,16.42,188,91,8.46,11.2,6,3.02,0,false,0,b2c1f5fc-55a7-49b3-b090-af536119a23a,56.89,8-12,$40.00 - $59.99
WV,141,415,true,true,37,258.6,84,43.96,222,111,18.87,326.4,97,14.69,11.2,5,3.02,0,false,0,055964b1-f7ae-44a4-a41f-dd49fe467d40,80.539999999999992,8-12,$80.00 - $99.99
DC,100,510,true,false,0,68.5,110,11.65,337.1,115,28.65,205.2,99,9.23,12.1,9,3.27,0,false,0,5e4d83d1-4316-412b-87e5-d62970b61d2d,52.800000000000004,8-12,$40.00 - $59.99
WI,70,415,false,false,0,7.9,100,1.34,136.4,83,11.59,156.6,89,7.05,12.1,1,3.27,0,false,0,0d5ef319-8852-4557-80a9-3f3655202890,23.25,4-8,$20.00 - $39.99
NY,99,415,false,false,0,182.6,83,31.04,154.5,111,13.13,196,57,8.82,12.1,5,3.27,0,false,0,86bc0415-07b0-4acf-a6b0-d0f8fffbc0f0,56.260000000000005,8-12,$40.00 - $59.99
AZ,102,510,false,false,0,171.6,116,29.17,219.4,111,18.65,242.1,85,10.89,12.1,4,3.27,0,true,1,459971fd-4277-4ad7-8713-74007cc51d87,61.980000000000004,8-12,$60.00 - $79.99
ME,33,510,false,true,16,125.1,56,21.27,246.6,140,20.96,235.4,109,10.59,12.1,2,3.27,0,false,0,26df599b-466b-48d8-bbe3-44e5cac4c5e9,56.090000000000011,0-4,$40.00 - $59.99
MO,140,510,false,false,0,201.9,114,34.32,181.7,97,15.44,184.5,122,8.3,12.1,10,3.27,0,false,0,973e90fd-5b5c-4181-ad24-db84d93e1965,61.330000000000005,8-12,$60.00 - $79.99
MA,126,408,false,true,24,58.9,125,10.01,305.5,90,25.97,158.9,73,7.15,12.1,6,3.27,0,false,0,f661b450-9325-4397-98da-eaeb6047a452,46.4,8-12,$40.00 - $59.99
GA,122,408,false,false,0,93.3,109,15.86,214.4,104,18.22,176.7,104,7.95,12.1,2,3.27,0,false,0,b4b6735b-2cdf-42aa-9c87-5f556bebdf39,45.300000000000004,8-12,$40.00 - $59.99
OH,134,408,false,false,0,202.7,105,34.46,224.9,90,19.12,253.9,108,11.43,12.1,7,3.27,0,false,0,13a28573-ee31-473f-b610-3030ccfe5dc2,68.279999999999987,8-12,$60.00 - $79.99
VT,195,415,false,true,36,231.7,110,39.39,225.1,88,19.13,201.7,89,9.08,12.1,2,3.27,0,false,0,f43eee92-0b38-4172-9a08-6e581e79450a,70.86999999999999,16-20,$60.00 - $79.99
OR,99,408,false,false,0,221,118,37.57,138.8,104,11.8,198.6,96,8.94,12.1,4,3.27,0,false,0,dcc4fc80-f237-40e9-bb62-e668058e7c4d,61.580000000000005,8-12,$60.00 - $79.99
DE,139,408,false,false,0,139,110,23.63,132.9,93,11.3,272,120,12.24,12.1,1,3.27,0,false,0,8790e457-b526-4bbd-b3b5-634ec63d307b,50.440000000000005,8-12,$40.00 - $59.99
AK,97,415,false,true,24,176.1,109,29.94,159.4,81,13.55,269.1,94,12.11,12.1,9,3.27,0,false,0,17f5f2e2-aedf-49c1-aa68-c60fc6e4f5a0,58.870000000000005,8-12,$40.00 - $59.99
UT,138,510,false,false,0,205.9,96,35,257.1,94,21.85,209,63,9.4,12.1,8,3.27,0,false,0,4fd3ac39-6188-4569-9d98-3a1254872f10,69.52,8-12,$60.00 - $79.99
MN,162,510,false,true,46,224.9,97,38.23,188.2,84,16,254.6,61,11.46,12.1,2,3.27,0,false,0,acea152b-f979-498f-aa0d-928409c63168,68.96,12-16,$60.00 - $79.99
CT,97,415,false,false,0,215.3,58,36.6,242.4,91,20.6,279.8,105,12.59,12.1,9,3.27,0,false,0,bf80859c-45c9-418c-95de-32248116a2b7,73.06,8-12,$60.00 - $79.99
IA,21,408,false,false,0,138.1,79,23.48,186.9,75,15.89,194.2,105,8.74,12.1,1,3.27,0,false,0,c8904847-d786-448d-9c99-1207373088da,51.38000000000001,0-4,$40.00 - $59.99
TN,89,415,false,false,0,208.4,112,35.43,189.5,116,16.11,264.4,101,11.9,16.8,1,4.54,0,true,1,6cdb3c1a-f3b8-409f-900c-c5021ed8a2a7,67.98,4-8,$60.00 - $79.99
IN,63,510,false,false,0,6.6,107,1.12,359.3,142,30.54,252.5,131,11.36,5.6,3,1.51,0,false,0,227ef120-519c-40b6-b634-dc285b10fd8f,44.529999999999994,4-8,$40.00 - $59.99
MN,122,415,false,false,0,126,89,21.42,147,95,12.5,280.2,97,12.61,5.6,4,1.51,0,false,0,ff5ebecb-d3e6-4e3e-a5d7-5feea950c922,48.04,8-12,$40.00 - $59.99
NE,139,415,false,false,0,211.1,103,35.89,206.9,108,17.59,193.9,70,8.73,5.6,4,1.51,0,false,0,cd4167a0-5740-470f-9028-05fca73a354c,63.720000000000006,8-12,$60.00 - $79.99
RI,39,408,false,false,0,93.3,83,15.86,199.6,114,16.97,206.2,104,9.28,6.5,4,1.76,0,false,0,c23bee7e-e37f-4590-92bd-fdf15d821cfd,43.87,0-4,$40.00 - $59.99
ME,149,415,false,true,18,148.5,106,25.25,114.5,106,9.73,178.3,98,8.02,6.5,4,1.76,0,false,0,b664b8e7-787b-4bb1-ab68-b3e3b23c6b08,44.76,12-16,$40.00 - $59.99
MN,113,408,false,false,0,158.9,137,27.01,242.8,109,20.64,247.8,97,11.15,6.5,4,1.76,0,false,0,0fe33653-543d-4cac-ab33-95680451e0c8,60.56,8-12,$60.00 - $79.99
MD,76,415,false,false,0,179.1,110,30.45,157.2,81,13.36,240,109,10.8,6.5,3,1.76,0,false,0,2afb8c44-cf0a-4d61-9834-78855ec967ea,56.37,4-8,$40.00 - $59.99
FL,84,510,false,false,0,191,88,32.47,318.8,119,27.1,247.3,79,11.13,6.5,4,1.76,0,false,0,2bce4728-eb4a-472e-945b-05b0226a8156,72.460000000000008,4-8,$60.00 - $79.99
NM,182,415,false,false,0,69.1,114,11.75,230.3,109,19.58,256.7,96,11.55,6.5,4,1.76,0,false,0,0a658085-e8e0-467d-8a62-0bd943d07231,44.639999999999993,12-16,$40.00 - $59.99
MS,70,408,false,false,0,148.4,110,25.23,267.1,90,22.7,151.5,101,6.82,8.9,4,2.4,0,false,0,b245f97a-85c1-4a3b-92a0-f6f0fe463a87,57.15,4-8,$40.00 - $59.99
NY,65,510,false,false,0,195.4,110,33.22,181.2,109,15.4,178.5,105,8.03,8.9,4,2.4,0,false,0,0ae57158-11e5-49c4-a996-748fcccc7cc7,59.05,4-8,$40.00 - $59.99
NE,90,415,false,false,0,114.4,108,19.45,232.8,150,19.79,198.1,78,8.91,8.9,3,2.4,0,false,0,78d1867e-265d-464b-80e5-4da3869fb2cf,50.54999999999999,4-8,$40.00 - $59.99
LA,155,415,false,false,0,203.4,100,34.58,190.9,104,16.23,196,119,8.82,8.9,4,2.4,0,true,1,382a27f5-e097-42e4-88bf-9e730fd6575b,62.03,12-16,$60.00 - $79.99
NH,110,408,false,false,0,162,81,27.54,247.5,89,21.04,155.5,99,7,8.9,8,2.4,0,false,0,01b60a20-2693-473b-a8d6-0bac746d478f,57.98,8-12,$40.00 - $59.99
NE,149,415,false,false,0,156,56,26.52,56,116,4.76,163.3,104,7.35,8.9,8,2.4,0,false,0,6a950054-a42b-43c4-89b9-f624b61cb904,41.03,12-16,$40.00 - $59.99
DC,103,510,false,true,31,107.7,124,18.31,188.9,104,16.06,196.2,98,8.83,8.9,3,2.4,0,false,0,8a0eb2ca-7ef1-4f5c-8b7f-cc045a362b0c,45.599999999999994,8-12,$40.00 - $59.99
IL,48,510,false,false,0,128.2,71,21.79,48.1,78,4.09,116.3,80,5.23,8.9,3,2.4,0,false,0,465682d8-0b84-4562-86f8-2e14f45f2a12,33.51,0-4,$20.00 - $39.99
NY,147,408,false,false,0,134.6,91,22.88,175.1,83,14.88,201.1,114,9.05,8.9,3,2.4,0,false,0,0fe09f3b-3386-43a8-baa9-87edb435dd57,49.21,12-16,$40.00 - $59.99
WA,97,408,false,false,0,276.1,82,46.94,201.1,106,17.09,231.3,73,10.41,8.9,4,2.4,0,true,1,04d7bb5c-8c08-444e-840f-80c508dd646a,76.84,8-12,$60.00 - $79.99
UT,4,510,true,false,0,145.3,89,24.7,303.8,93,25.82,206.1,82,9.27,8.9,4,2.4,0,false,0,77c7ec95-a248-43ed-a62e-5a71d16d601a,62.189999999999991,0-4,$60.00 - $79.99
MT,138,415,false,true,28,151,59,25.67,269.5,122,22.91,179.4,116,8.07,8.9,9,2.4,0,false,0,2dc89736-a8f9-4828-b4e2-91d1adb13b20,59.05,8-12,$40.00 - $59.99
NH,130,415,false,false,0,213.1,105,36.23,206.2,108,17.53,163.4,93,7.35,8.9,3,2.4,0,false,0,7bf111dc-d5d6-4c35-b5ab-aeacc025fac9,63.51,8-12,$60.00 - $79.99
TX,66,415,false,true,35,190.8,100,32.44,261.3,93,22.21,209.5,108,9.43,8.9,6,2.4,0,false,0,09e1fd8e-2151-438c-8ef6-2b98fa5ee643,66.48,4-8,$60.00 - $79.99
AR,95,415,false,false,0,69.4,79,11.8,190.8,109,16.22,219.9,102,9.9,8.9,5,2.4,0,false,0,9890bba7-ff97-4724-93f2-c836b90a6025,40.32,4-8,$40.00 - $59.99
HI,53,510,true,false,0,145,80,24.65,228.4,82,19.41,169.4,109,7.62,8.9,5,2.4,0,false,0,81bcc5ff-7d7a-4b5b-912a-c1145b19c714,54.08,4-8,$40.00 - $59.99
SD,95,408,false,true,20,165.7,78,28.17,215.6,94,18.33,243.3,91,10.95,9.8,6,2.65,0,false,0,200e2f56-afca-449a-aa49-bf54abc63c52,60.1,4-8,$60.00 - $79.99
AZ,117,408,false,false,0,239.9,84,40.78,174.8,106,14.86,209.5,93,9.43,9.8,2,2.65,0,false,0,57419dab-9d3e-4a12-acc4-fb74e2f5df7b,67.72,8-12,$60.00 - $79.99
NH,142,408,true,true,25,191.1,109,32.49,149.6,120,12.72,227.8,60,10.25,9.8,3,2.65,0,false,0,9f6689b5-58b0-4074-9fe7-2e1039b03667,58.11,8-12,$40.00 - $59.99
SD,104,510,false,false,0,234.2,128,39.81,293.1,92,24.91,183.9,79,8.28,9.8,6,2.65,0,true,1,94416f6a-6fcf-4983-888f-9f643320fc89,75.65,8-12,$60.00 - $79.99
LA,151,408,false,false,0,178.7,116,30.38,292.1,138,24.83,265.9,101,11.97,9.8,4,2.65,0,false,0,104b8d23-6d3c-408c-a33e-c14bddaba620,69.83,12-16,$60.00 - $79.99
LA,34,408,false,false,0,151.1,92,25.69,211.7,86,17.99,205.8,72,9.26,9.8,4,2.65,0,false,0,a2b3f51e-36f9-41bf-9850-7b78f013ab33,55.589999999999996,0-4,$40.00 - $59.99
MT,72,415,false,false,0,253,73,43.01,219.3,78,18.64,210.8,89,9.49,9.8,4,2.65,0,false,0,feb9783d-2949-4c3b-b0f5-d34d5aae62a2,73.79,4-8,$60.00 - $79.99
DC,136,510,false,false,0,204.5,63,34.77,208.8,95,17.75,224,119,10.08,9.8,2,2.65,0,false,0,0e224596-106b-4853-84c2-320b2cce1b6b,65.25,8-12,$60.00 - $79.99
MA,73,408,false,false,0,94.1,136,16,280.3,122,23.83,205,77,9.23,9.8,4,2.65,0,false,0,ecfeabf7-ed42-4c69-8802-40b9929d6152,51.71,4-8,$40.00 - $59.99
MN,166,408,false,false,0,152.1,95,25.86,121,105,10.29,198,126,8.91,9.8,5,2.65,0,false,0,39ba7335-bb08-469f-ade0-648095851cc3,47.71,12-16,$40.00 - $59.99
WI,100,510,false,true,38,224.7,121,38.2,294,131,24.99,290,61,13.05,9.8,6,2.65,0,false,0,b7dad03a-1130-402a-ab64-3612447a70f2,78.89,8-12,$60.00 - $79.99
TX,37,510,true,false,0,172.9,119,29.39,183,86,15.56,226.4,100,10.19,9.8,1,2.65,0,true,1,4a46352c-4bc0-4abc-87ec-8d7365dbd9af,57.79,0-4,$40.00 - $59.99
KS,86,408,false,true,23,225.5,107,38.34,246.3,105,20.94,245.7,81,11.06,9.8,2,2.65,0,false,0,50913620-45dc-47b6-9065-1a08caad6731,72.990000000000009,4-8,$60.00 - $79.99
VT,76,408,false,false,0,208.5,124,35.45,173,117,14.71,221.1,95,9.95,9.8,3,2.65,0,false,0,7e647e55-5f51-476f-9b0a-ff7defa16647,62.76,4-8,$60.00 - $79.99
MS,93,415,true,true,36,169.7,109,28.85,318.6,88,27.08,246.5,95,11.09,9.8,3,2.65,0,false,0,50598a82-ce4b-4aa3-959e-2257c0e79006,69.67,4-8,$60.00 - $79.99
OR,53,408,false,false,0,261.2,119,44.4,250.8,105,21.32,176,112,7.92,9.8,2,2.65,0,true,1,4db3e72c-868d-4d5d-bdaf-ce5449c3724e,76.29,4-8,$60.00 - $79.99
LA,44,510,false,false,0,189.7,122,32.25,178.9,72,15.21,244.7,93,11.01,9.8,5,2.65,0,false,0,29542f87-a0f4-4bf7-a4e7-38c90d4643d8,61.12,0-4,$60.00 - $79.99
PA,65,415,false,true,23,224.2,106,38.11,189.6,100,16.12,222.8,75,10.03,9.8,4,2.65,0,false,0,597319a5-117c-470f-8238-1d39069863ff,66.910000000000011,4-8,$60.00 - $79.99
PA,136,408,false,false,0,102.1,75,17.36,219.5,97,18.66,73.7,92,3.32,9.8,5,2.65,0,false,0,9570855a-9d1a-43c3-b28d-a84e2e29723b,41.989999999999995,8-12,$40.00 - $59.99
MO,86,415,false,false,0,83.5,96,14.2,221.1,63,18.79,349.7,75,15.74,12.6,3,3.4,0,false,0,469fb861-dd25-495e-af18-7db33e0a3aae,52.129999999999995,4-8,$40.00 - $59.99
MN,130,415,false,false,0,204.5,88,34.77,178.4,85,15.16,229.6,78,10.33,12.6,8,3.4,0,false,0,7043988a-0f0b-4037-b7e7-4b1587170ddb,63.660000000000004,8-12,$60.00 - $79.99
ID,101,510,false,true,17,193.9,71,32.96,189.8,81,16.13,196.3,97,8.83,12.6,7,3.4,0,false,0,9f8182b1-5557-47d7-8b9a-1e4ba3c08b73,61.32,8-12,$60.00 - $79.99
VT,43,408,false,false,0,135.8,125,23.09,163.2,88,13.87,229.8,106,10.34,12.6,3,3.4,0,false,0,67378291-201c-48e0-9ec5-8d46c7064f63,50.699999999999996,0-4,$40.00 - $59.99
OK,152,415,false,false,0,284.6,113,48.38,141.8,101,12.05,127.4,78,5.73,12.6,5,3.4,0,false,0,68bfa5c7-da3d-4d61-bd13-04a9518da8d5,69.560000000000016,12-16,$60.00 - $79.99
KS,74,408,false,false,0,286.9,113,48.77,260.8,121,22.17,137.1,94,6.17,12.6,6,3.4,0,true,1,8d3523e2-a6ca-49ef-8d56-78fe345e993d,80.51,4-8,$80.00 - $99.99
DC,101,415,false,false,0,257.3,84,43.74,184.8,115,15.71,108.9,109,4.9,13.5,7,3.65,0,false,0,7913b789-8267-4bc1-adbd-d411f43bad4d,68.000000000000014,8-12,$60.00 - $79.99
IL,183,510,false,false,0,108.3,87,18.41,183.6,116,15.61,176.6,109,7.95,13.5,2,3.65,0,false,0,74a96e75-b4ea-4cb2-8706-13d8118d601d,45.62,12-16,$40.00 - $59.99
NM,55,415,false,false,0,132,103,22.44,279.6,114,23.77,180,74,8.1,13.5,4,3.65,0,false,0,94d0023b-ad2d-45f8-a16b-7454eb011053,57.96,4-8,$40.00 - $59.99
MS,115,415,false,false,0,182.1,97,30.96,231.1,76,19.64,246.2,103,11.08,15,2,4.05,0,false,0,1cbb1e88-5874-41cd-a941-e8831c6ca3a2,65.73,8-12,$60.00 - $79.99
TN,33,415,false,true,35,186.8,124,31.76,261,69,22.19,317.8,103,14.3,15,5,4.05,0,false,0,e9499c62-ac4d-410f-bca4-b65bd3eabcd6,72.3,0-4,$60.00 - $79.99
RI,123,415,false,true,27,218.7,79,37.18,163.4,78,13.89,173.8,116,7.82,15,1,4.05,0,false,0,d318ac1e-8deb-43d5-bda2-8a47b5dd6657,62.94,8-12,$60.00 - $79.99
AL,32,510,false,false,0,230.9,87,39.25,187.4,90,15.93,154,53,6.93,6.3,2,1.7,0,false,0,31e24abb-83d9-4f14-a94c-ea5def255376,63.81,0-4,$60.00 - $79.99
MO,20,415,false,false,0,190,109,32.3,258.2,84,21.95,181.5,102,8.17,6.3,6,1.7,0,false,0,5710f7cf-e5f6-4979-8d3e-9c39fe0f61f8,64.12,0-4,$60.00 - $79.99
OK,112,415,false,false,0,166,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,7,1.7,0,false,0,44a63848-d211-4eb6-9a1c-b08ee6e72828,47.42,8-12,$40.00 - $59.99
CT,67,415,false,false,0,115.5,70,19.64,252.2,143,21.44,208.9,91,9.4,7.5,6,2.03,0,false,0,a6299a24-8191-4d59-bad3-e58fa30c3d61,52.51,4-8,$40.00 - $59.99
CT,77,415,false,false,0,245.2,87,41.68,254.1,83,21.6,239.4,91,10.77,7.5,4,2.03,0,true,1,8016149f-7a00-4fec-aeec-65d894702c58,76.08,4-8,$60.00 - $79.99
